id,name,location,station_type,power_kw,price_per_kwh,service_fee,status,install_date,operator_name,contact_phone,total_sessions,total_energy_kwh,total_income,latitude,longitude,remark
907,直流快充-0907号桩,西安邮电大学东区,直流快充,178.0,1.00,0.37,0,2024-10-26,校园能源管理中心,029-9197-9370,45,4405.50,6035.54,34.241100,108.933701,东区行政楼停车场
908,双枪充电-0908号桩,西安邮电大学西区,双枪充电,170.0,1.09,0.61,0,2023-12-15,校园能源管理中心,029-2214-2454,331,33762.00,57395.40,34.238403,108.926201,西区实验楼停车场
909,交流慢充-0909号桩,西安邮电大学雁塔校区,交流慢充,10.0,1.39,0.53,0,2022-08-16,校园能源管理中心,029-8843-4845,85,399.50,767.04,34.222801,108.959305,雁塔校区实验楼停车场
910,交流慢充-0910号桩,西安邮电大学东区,交流慢充,10.0,0.91,0.61,1,2024-12-09,特来电,029-8668-9238,570,2793.00,4245.36,34.237503,108.936699,东区行政楼停车场
911,直流快充-0911号桩,西安邮电大学西区,直流快充,78.0,1.23,0.55,0,2023-05-24,云快充,029-9931-5797,589,14242.02,25350.80,34.235802,108.930206,西区2号停车场
912,直流快充-0912号桩,西安邮电大学雁塔校区,直流快充,67.0,1.51,0.67,0,2021-11-06,云快充,029-2552-5407,116,3264.24,7116.04,34.229301,108.954300,雁塔校区学生服务中心
913,直流快充-0913号桩,西安邮电大学东区,直流快充,176.0,0.93,0.51,0,2021-12-15,云快充,029-2229-6313,100,10032.00,14446.08,34.240402,108.927002,东区B区停车场
914,双枪充电-0914号桩,西安邮电大学西区,双枪充电,196.0,1.37,0.63,0,2023-01-01,特来电,029-2835-0136,514,66491.04,132982.08,34.242401,108.931007,西区1号停车场
915,交流慢充-0915号桩,西安邮电大学雁塔校区,交流慢充,20.0,1.37,0.56,0,2025-07-09,云快充,029-4978-2354,27,383.40,739.96,34.220501,108.962502,雁塔校区北门停车场
916,双枪充电-0916号桩,西安邮电大学东区,双枪充电,181.0,0.90,0.48,0,2024-11-23,特来电,029-0099-4474,596,34520.32,47638.05,34.234703,108.928200,东区A区停车场
917,双枪充电-0917号桩,西安邮电大学西区,双枪充电,170.0,1.20,0.48,1,2021-01-10,国家电网,029-1801-7287,130,13702.00,23019.36,34.242302,108.933403,西区1号停车场
918,双枪充电-0918号桩,西安邮电大学雁塔校区,双枪充电,215.0,1.12,0.55,0,2024-03-04,国家电网,029-2706-8573,217,35457.80,59214.53,34.220501,108.960205,雁塔校区学生服务中心
919,双枪充电-0919号桩,西安邮电大学东区,双枪充电,154.0,0.96,0.41,0,2022-06-01,国家电网,029-1330-6353,128,13009.92,17823.59,34.240902,108.935699,东区B区停车场
920,交流慢充-0920号桩,西安邮电大学西区,交流慢充,9.0,1.49,0.69,2,2024-11-28,国家电网,029-2328-1064,162,714.42,1557.44,34.236801,108.928406,西区行政楼停车场
921,双枪充电-0921号桩,西安邮电大学雁塔校区,双枪充电,129.0,1.39,0.36,0,2024-10-27,校园能源管理中心,029-2741-0503,29,1646.04,2880.57,34.224701,108.958405,雁塔校区学生服务中心
922,直流快充-0922号桩,西安邮电大学东区,直流快充,99.0,1.59,0.47,0,2021-01-11,星星充电,029-3947-4147,398,29157.48,60064.41,34.235901,108.929901,东区体育场停车场
923,双枪充电-0923号桩,西安邮电大学西区,双枪充电,126.0,1.27,0.49,0,2024-01-16,星星充电,029-6827-7026,170,7925.40,13948.70,34.234501,108.924004,西区2号停车场
924,双枪充电-0924号桩,西安邮电大学雁塔校区,双枪充电,125.0,1.52,0.56,0,2024-07-01,国家电网,029-3093-2968,158,8492.50,17664.40,34.223801,108.958702,雁塔校区北门停车场
925,交流慢充-0925号桩,西安邮电大学东区,交流慢充,7.0,0.86,0.39,0,2021-04-24,校园能源管理中心,029-9387-0617,439,2028.18,2535.22,34.233501,108.934700,东区B区停车场
926,交流慢充-0926号桩,西安邮电大学西区,交流慢充,13.0,1.50,0.39,0,2023-04-09,特来电,029-5837-0076,394,1895.14,3581.81,34.235302,108.931602,西区2号停车场
927,直流快充-0927号桩,西安邮电大学雁塔校区,直流快充,175.0,1.34,0.64,0,2024-01-19,特来电,029-3997-1685,219,22611.75,44771.27,34.224903,108.958504,雁塔校区学生服务中心
928,交流慢充-0928号桩,西安邮电大学东区,交流慢充,11.0,1.31,0.67,0,2024-08-20,星星充电,029-4332-2666,81,588.06,1164.36,34.234100,108.935501,东区体育场停车场
929,双枪充电-0929号桩,西安邮电大学西区,双枪充电,124.0,1.21,0.42,0,2021-05-09,云快充,029-8618-1438,15,1078.80,1758.44,34.240700,108.927307,西区1号停车场
930,交流慢充-0930号桩,西安邮电大学雁塔校区,交流慢充,11.0,1.34,0.45,1,2022-11-10,云快充,029-1273-4264,188,1137.40,2035.95,34.223900,108.959801,雁塔校区地下停车场
931,交流慢充-0931号桩,西安邮电大学东区,交流慢充,17.0,1.02,0.30,0,2021-01-13,特来电,029-3449-6795,291,2621.91,3460.92,34.239002,108.929100,东区B区停车场
932,交流慢充-0932号桩,西安邮电大学西区,交流慢充,7.0,1.19,0.69,1,2024-08-03,特来电,029-9900-2414,538,1393.42,2619.63,34.234703,108.924301,西区1号停车场
933,双枪充电-0933号桩,西安邮电大学雁塔校区,双枪充电,162.0,1.49,0.52,0,2021-11-12,国家电网,029-7539-9317,366,41504.40,83423.84,34.220802,108.958000,雁塔校区实验楼停车场
934,直流快充-0934号桩,西安邮电大学东区,直流快充,87.0,1.26,0.51,0,2021-01-22,国家电网,029-9534-2693,315,20279.70,35895.07,34.237801,108.934898,东区体育场停车场
935,直流快充-0935号桩,西安邮电大学西区,直流快充,132.0,1.26,0.36,0,2024-05-10,特来电,029-2174-2435,216,11119.68,18013.88,34.243000,108.925201,西区宿舍停车场
936,双枪充电-0936号桩,西安邮电大学雁塔校区,双枪充电,165.0,1.31,0.55,0,2021-09-01,云快充,029-4501-9157,425,52593.75,97824.37,34.222103,108.963905,雁塔校区地下停车场
937,交流慢充-0937号桩,西安邮电大学东区,交流慢充,21.0,0.89,0.69,0,2024-01-15,特来电,029-5796-5294,10,165.90,262.12,34.238102,108.927704,东区A区停车场
938,交流慢充-0938号桩,西安邮电大学西区,交流慢充,15.0,1.58,0.40,0,2022-05-10,星星充电,029-0748-4965,530,5565.00,11018.70,34.241703,108.933601,西区实验楼停车场
939,直流快充-0939号桩,西安邮电大学雁塔校区,直流快充,99.0,1.10,0.64,0,2021-05-15,星星充电,029-3548-0605,476,35343.00,61496.82,34.228703,108.962601,雁塔校区实验楼停车场
940,交流慢充-0940号桩,西安邮电大学东区,交流慢充,8.0,1.35,0.47,0,2023-07-22,云快充,029-9224-0685,118,585.28,1065.21,34.239700,108.935699,东区图书馆停车场
941,直流快充-0941号桩,西安邮电大学西区,直流快充,172.0,0.85,0.30,1,2021-11-21,特来电,029-4959-1257,325,29068.00,33428.20,34.243000,108.933304,西区宿舍停车场
942,双枪充电-0942号桩,西安邮电大学雁塔校区,双枪充电,218.0,0.86,0.44,0,2023-12-09,特来电,029-6963-9831,534,62862.48,81721.23,34.226002,108.961899,雁塔校区实验楼停车场
943,交流慢充-0943号桩,西安邮电大学东区,交流慢充,10.0,1.18,0.69,0,2025-09-02,特来电,029-1796-3082,534,2670.00,4992.90,34.238102,108.929802,东区图书馆停车场
944,直流快充-0944号桩,西安邮电大学西区,直流快充,160.0,1.15,0.47,2,2021-12-07,特来电,029-8772-6712,546,43680.00,70761.60,34.236401,108.930305,西区宿舍停车场
945,直流快充-0945号桩,西安邮电大学雁塔校区,直流快充,86.0,1.21,0.53,1,2025-06-10,特来电,029-0211-1015,566,24824.76,43195.08,34.227901,108.961403,雁塔校区学生服务中心
946,直流快充-0946号桩,西安邮电大学东区,直流快充,175.0,1.02,0.32,1,2022-04-19,星星充电,029-8307-6891,313,18075.75,24221.51,34.238403,108.931999,东区A区停车场
947,直流快充-0947号桩,西安邮电大学西区,直流快充,142.0,1.19,0.40,1,2025-02-13,星星充电,029-3061-4633,174,12848.16,20428.57,34.242203,108.924400,西区1号停车场
948,交流慢充-0948号桩,西安邮电大学雁塔校区,交流慢充,13.0,1.20,0.46,2,2025-06-10,校园能源管理中心,029-7001-5030,51,291.72,484.26,34.223503,108.961304,雁塔校区实验楼停车场
949,直流快充-0949号桩,西安邮电大学东区,直流快充,64.0,0.86,0.36,0,2023-09-03,特来电,029-0353-0919,406,15070.72,18386.28,34.239304,108.928001,东区体育场停车场
950,交流慢充-0950号桩,西安邮电大学西区,交流慢充,7.0,1.11,0.35,0,2024-03-12,星星充电,029-6829-7665,402,984.90,1437.95,34.241901,108.925606,西区1号停车场
951,交流慢充-0951号桩,西安邮电大学雁塔校区,交流慢充,8.0,1.43,0.50,2,2022-07-23,特来电,029-1567-9802,61,351.36,678.12,34.221100,108.960800,雁塔校区实验楼停车场
952,交流慢充-0952号桩,西安邮电大学东区,交流慢充,12.0,0.84,0.37,0,2025-12-09,特来电,029-8615-7045,395,1943.40,2351.51,34.242702,108.928505,东区B区停车场
953,直流快充-0953号桩,西安邮电大学西区,直流快充,168.0,1.07,0.34,0,2021-08-19,星星充电,029-0567-4777,299,18585.84,26206.03,34.235401,108.925003,西区1号停车场
954,双枪充电-0954号桩,西安邮电大学雁塔校区,双枪充电,159.0,1.44,0.69,0,2023-08-09,校园能源管理中心,029-5424-1754,321,18884.43,40223.84,34.228703,108.957001,雁塔校区南门停车场
955,双枪充电-0955号桩,西安邮电大学东区,双枪充电,129.0,1.29,0.44,0,2022-12-09,特来电,029-0690-7821,73,4425.99,7656.96,34.235401,108.932205,东区体育场停车场
956,直流快充-0956号桩,西安邮电大学西区,直流快充,101.0,1.54,0.58,0,2022-10-23,星星充电,029-1935-6087,522,23724.90,50296.78,34.241501,108.927605,西区行政楼停车场
957,交流慢充-0957号桩,西安邮电大学雁塔校区,交流慢充,15.0,1.20,0.32,0,2021-07-14,星星充电,029-9655-4477,423,2157.30,3279.10,34.220802,108.960503,雁塔校区地下停车场
958,直流快充-0958号桩,西安邮电大学东区,直流快充,140.0,0.89,0.46,0,2023-04-25,云快充,029-0604-7909,470,31584.00,42638.40,34.234703,108.936806,东区B区停车场
959,交流慢充-0959号桩,西安邮电大学西区,交流慢充,10.0,1.38,0.69,0,2025-09-10,云快充,029-7423-6002,412,2018.80,4178.92,34.237602,108.931404,西区行政楼停车场
960,双枪充电-0960号桩,西安邮电大学雁塔校区,双枪充电,150.0,1.35,0.47,0,2024-09-01,云快充,029-7200-3563,158,9480.00,17253.60,34.225903,108.957306,雁塔校区北门停车场
961,双枪充电-0961号桩,西安邮电大学东区,双枪充电,185.0,0.94,0.61,0,2023-11-16,云快充,029-2800-8292,497,59764.25,92634.58,34.236702,108.935699,东区A区停车场
962,双枪充电-0962号桩,西安邮电大学西区,双枪充电,156.0,1.55,0.30,0,2023-05-16,云快充,029-8033-8498,370,35786.40,66204.84,34.237900,108.928207,西区2号停车场
963,交流慢充-0963号桩,西安邮电大学雁塔校区,交流慢充,7.0,1.07,0.30,0,2025-11-01,星星充电,029-5140-6346,358,1303.12,1785.27,34.223000,108.960800,雁塔校区实验楼停车场
964,交流慢充-0964号桩,西安邮电大学东区,交流慢充,8.0,1.25,0.59,0,2023-03-06,校园能源管理中心,029-2730-2801,281,1416.24,2605.88,34.242802,108.935402,东区体育场停车场
965,直流快充-0965号桩,西安邮电大学西区,直流快充,101.0,1.07,0.33,0,2025-07-18,国家电网,029-1571-8109,329,19605.11,27447.16,34.236500,108.924004,西区实验楼停车场
966,交流慢充-0966号桩,西安邮电大学雁塔校区,交流慢充,12.0,1.48,0.38,0,2023-09-26,特来电,029-4224-6737,324,2760.48,5134.49,34.222401,108.954201,雁塔校区南门停车场
967,双枪充电-0967号桩,西安邮电大学东区,双枪充电,150.0,1.01,0.61,1,2023-09-05,特来电,029-0835-3396,573,52429.50,84935.79,34.240101,108.932304,东区A区停车场
968,直流快充-0968号桩,西安邮电大学西区,直流快充,165.0,1.38,0.39,0,2023-10-26,校园能源管理中心,029-5997-5210,386,49678.20,87930.41,34.234402,108.929504,西区行政楼停车场
969,直流快充-0969号桩,西安邮电大学雁塔校区,直流快充,108.0,1.13,0.52,1,2021-03-26,特来电,029-1150-2200,376,25176.96,41541.98,34.226402,108.962105,雁塔校区南门停车场
970,交流慢充-0970号桩,西安邮电大学东区,交流慢充,14.0,1.02,0.53,0,2024-03-04,国家电网,029-4840-7763,548,3912.72,6064.72,34.242104,108.936600,东区图书馆停车场
971,交流慢充-0971号桩,西安邮电大学西区,交流慢充,9.0,1.35,0.60,1,2022-03-07,云快充,029-2348-6384,243,656.10,1279.40,34.233601,108.930107,西区行政楼停车场
972,双枪充电-0972号桩,西安邮电大学雁塔校区,双枪充电,205.0,1.13,0.50,1,2025-10-13,国家电网,029-8090-1349,481,55218.80,90006.65,34.228901,108.956505,雁塔校区地下停车场
973,双枪充电-0973号桩,西安邮电大学东区,双枪充电,217.0,1.43,0.30,0,2025-03-02,特来电,029-7571-7989,309,38890.74,67280.98,34.242302,108.935905,东区A区停车场
974,直流快充-0974号桩,西安邮电大学西区,直流快充,178.0,0.81,0.68,1,2025-04-01,国家电网,029-6393-0327,146,12734.12,18973.84,34.237003,108.930603,西区行政楼停车场
975,双枪充电-0975号桩,西安邮电大学雁塔校区,双枪充电,191.0,1.14,0.58,0,2022-10-01,特来电,029-4973-8159,31,3019.71,5193.90,34.226601,108.955299,雁塔校区实验楼停车场
976,交流慢充-0976号桩,西安邮电大学东区,交流慢充,11.0,1.43,0.59,0,2025-01-19,云快充,029-0943-8162,63,221.76,447.96,34.241100,108.932800,东区B区停车场
977,直流快充-0977号桩,西安邮电大学西区,直流快充,142.0,1.02,0.32,2,2024-08-06,国家电网,029-8785-8213,488,52664.96,70571.05,34.236202,108.924004,西区实验楼停车场
978,双枪充电-0978号桩,西安邮电大学雁塔校区,双枪充电,212.0,1.15,0.57,0,2023-02-01,国家电网,029-1780-4029,439,50256.72,86441.56,34.229103,108.957100,雁塔校区学生服务中心
979,交流慢充-0979号桩,西安邮电大学东区,交流慢充,16.0,1.00,0.48,0,2025-04-10,云快充,029-3784-9648,417,4136.64,6122.23,34.239803,108.930901,东区A区停车场
980,交流慢充-0980号桩,西安邮电大学西区,交流慢充,22.0,0.86,0.53,0,2024-09-25,星星充电,029-1182-3441,107,941.60,1308.82,34.241600,108.930702,西区实验楼停车场
981,交流慢充-0981号桩,西安邮电大学雁塔校区,交流慢充,12.0,1.48,0.49,0,2023-04-24,国家电网,029-0825-0295,449,1670.28,3290.45,34.222603,108.954605,雁塔校区北门停车场
982,直流快充-0982号桩,西安邮电大学东区,直流快充,136.0,1.42,0.46,1,2021-03-20,云快充,029-3047-4854,26,2687.36,5052.24,34.234501,108.936905,东区行政楼停车场
983,交流慢充-0983号桩,西安邮电大学西区,交流慢充,16.0,1.11,0.36,0,2025-11-26,特来电,029-1308-3699,401,2117.28,3112.40,34.235802,108.933304,西区行政楼停车场
984,双枪充电-0984号桩,西安邮电大学雁塔校区,双枪充电,232.0,1.16,0.69,0,2022-01-18,校园能源管理中心,029-3511-1363,341,23733.60,43907.16,34.226902,108.955505,雁塔校区北门停车场
985,双枪充电-0985号桩,西安邮电大学东区,双枪充电,220.0,1.39,0.65,0,2022-05-10,校园能源管理中心,029-1641-2507,185,20757.00,42344.28,34.235802,108.935402,东区图书馆停车场
986,双枪充电-0986号桩,西安邮电大学西区,双枪充电,206.0,1.13,0.58,1,2022-06-15,特来电,029-0324-0704,459,73752.12,126116.12,34.234303,108.926201,西区1号停车场
987,直流快充-0987号桩,西安邮电大学雁塔校区,直流快充,174.0,0.82,0.64,0,2025-11-09,国家电网,029-5385-9544,464,32294.40,47149.82,34.222900,108.955101,雁塔校区北门停车场
988,双枪充电-0988号桩,西安邮电大学东区,双枪充电,211.0,0.92,0.53,0,2022-05-26,特来电,029-6248-2487,309,26731.59,38760.81,34.240402,108.935204,东区图书馆停车场
989,交流慢充-0989号桩,西安邮电大学西区,交流慢充,22.0,1.23,0.41,0,2021-03-11,云快充,029-2803-9505,199,3064.60,5025.94,34.236202,108.933304,西区宿舍停车场
990,交流慢充-0990号桩,西安邮电大学雁塔校区,交流慢充,17.0,0.92,0.45,0,2025-08-01,国家电网,029-2891-2029,11,95.37,130.66,34.229202,108.958099,雁塔校区南门停车场
991,直流快充-0991号桩,西安邮电大学东区,直流快充,83.0,1.25,0.35,1,2022-06-24,星星充电,029-5776-4495,437,13057.56,20892.10,34.240200,108.930901,东区行政楼停车场
992,交流慢充-0992号桩,西安邮电大学西区,交流慢充,8.0,1.39,0.44,0,2022-06-06,云快充,029-9635-0989,340,1468.80,2687.90,34.234203,108.924004,西区1号停车场
993,直流快充-0993号桩,西安邮电大学雁塔校区,直流快充,140.0,1.14,0.63,2,2022-04-27,国家电网,029-3958-4026,251,17218.60,30476.92,34.223000,108.958099,雁塔校区地下停车场
994,直流快充-0994号桩,西安邮电大学东区,直流快充,60.0,1.12,0.56,0,2024-07-18,校园能源管理中心,029-6410-3965,96,2246.40,3773.95,34.233501,108.928101,东区体育场停车场
995,直流快充-0995号桩,西安邮电大学西区,直流快充,89.0,0.97,0.46,0,2021-10-22,校园能源管理中心,029-3087-5017,568,22748.40,32530.21,34.235001,108.925507,西区行政楼停车场
996,双枪充电-0996号桩,西安邮电大学雁塔校区,双枪充电,138.0,0.82,0.42,0,2024-02-05,星星充电,029-9223-7429,440,23680.80,29364.19,34.226402,108.955406,雁塔校区北门停车场
997,直流快充-0997号桩,西安邮电大学东区,直流快充,134.0,1.14,0.61,0,2023-02-07,校园能源管理中心,029-9443-3493,245,12803.70,22406.47,34.239101,108.932602,东区行政楼停车场
998,直流快充-0998号桩,西安邮电大学西区,直流快充,96.0,1.39,0.42,1,2021-09-26,星星充电,029-4627-5262,420,26611.20,48166.27,34.237003,108.927605,西区行政楼停车场
999,交流慢充-0999号桩,西安邮电大学雁塔校区,交流慢充,18.0,0.93,0.39,1,2023-10-23,星星充电,029-7080-1189,90,1166.40,1539.65,34.221100,108.956200,雁塔校区北门停车场
